id,data_provider,country,language,product_category,brand,model,year_of_manufacture,repair_status,group_identifier,date,problem
restart_11482,The Restart Project,BEL,English,Toaster,Unknown,SEB Delfini,????,Repairable,Maakbaar Leuven,2019-01-26,Contact power to heating resistant is broken. New mechanicalconenction neededAttention High temperature connection required a specific mechanical connection (no soldering in this place !)
restart_11485,The Restart Project,BEL,English,Misc,Siemens,Micro wave oven (build in model),????,Repairable,Maakbaar Leuven,2019-01-26,no power
restart_11488,The Restart Project,BEL,English,Decorative or safety lights,Unknown,decorative designs desk lamp,????,Fixed,Maakbaar Leuven,2019-01-26,fixation of the lampshade and all hinges
restart_11489,The Restart Project,BEL,English,Portable radio,Unknown,MT-Logic radio casette cd deck,????,Fixed,Maakbaar Leuven,2019-01-26,no soundCleaned magnetic readers
restart_11491,The Restart Project,BEL,English,Portable radio,Panasonic,Radio casette player,????,Fixed,Maakbaar Leuven,2019-01-26,crackling sound ==> clean connectors
restart_11492,The Restart Project,BEL,English,TV and gaming-related accessories,Philips,DVD player DVP3142,????,Fixed,Maakbaar Leuven,2019-01-26,Installation of spare part
restart_11493,The Restart Project,BEL,English,Tablet,Unknown,Windows table,????,Fixed,Maakbaar Leuven,2019-01-26,Doe snot strat up: battery broken. Does work when linked to power supply
restart_11494,The Restart Project,BEL,English,Laptop,Sony,Vaio,????,End of life,Maakbaar Leuven,2019-01-26,Disassembly of hard disk
restart_11495,The Restart Project,BEL,English,Misc,Unknown,Zanussi Energia ZH 485 Dryer,????,Fixed,Maakbaar Leuven,2019-01-26,rattling noise ==> all parts & cables inside fixed (re)fixed. Rattling noise is gone
restart_11496,The Restart Project,BEL,English,PC Accessory,Unknown,sonny box,????,Fixed,Maakbaar Leuven,2019-01-26,pose rachel broken. Cable replaced with spare part from End of life product
restart_11519,The Restart Project,GBR,English,Portable radio,Unknown,Unknown,????,Fixed,Repair Café Plymouth,2018-12-01,CD player not working
restart_11520,The Restart Project,GBR,English,Tablet,Unknown,Unknown,????,Repairable,Repair Café Plymouth,2018-12-01,Software issue
restart_11521,The Restart Project,GBR,English,TV and gaming-related accessories,Unknown,PS4 controller,????,Fixed,Repair Café Plymouth,2018-12-01,
restart_11522,The Restart Project,GBR,English,Portable radio,Unknown,Unknown,????,Fixed,Repair Café Plymouth,2018-12-01,
restart_11523,The Restart Project,GBR,English,Laptop,Unknown,Unknown,????,Repairable,Repair Café Plymouth,2018-12-01,Display fault
restart_11524,The Restart Project,GBR,English,Small kitchen item,Unknown,Blender,????,Fixed,Repair Café Plymouth,2018-12-01,Lose connection
restart_11525,The Restart Project,GBR,English,Hair & Beauty item,Unknown,Shaver,????,Repairable,Repair Café Plymouth,2018-12-01,Spring broken
restart_11526,The Restart Project,GBR,English,Misc,Unknown,Tea Urn,????,Fixed,Repair Café Plymouth,2018-12-01,Lose connection
restart_11527,The Restart Project,GBR,English,Headphones,Unknown,Unknown,????,Repairable,Repair Café Plymouth,2018-12-01,Lose connection
restart_11528,The Restart Project,GBR,English,Misc,Unknown,Trainers,????,Fixed,Repair Café Plymouth,2018-12-01,Hole on fabric
restart_11532,The Restart Project,SWE,English,Mobile,Apple,iphone 6,2014,Repairable,Repair Café Malmö,2019-02-03,needs new screen
restart_11533,The Restart Project,SWE,English,Small kitchen item,Philips,old hand mixer,????,Fixed,Repair Café Malmö,2019-02-03,wire to starter broken. Re-soldered
restart_11534,The Restart Project,SWE,English,PC Accessory,Unknown,Unknown,????,Fixed,Repair Café Malmö,2019-02-03,"not working, required microsoldering of schottky diode"
restart_11535,The Restart Project,SWE,English,Misc,Metabo,glue gun,????,End of life,Repair Café Malmö,2019-02-03,glued itself on the inside
restart_11536,The Restart Project,GBR,English,Small kitchen item,Unknown,Coffee maker,????,End of life,The Goodlife Centre,2019-01-27,"Leaks, blows fuse."
restart_11537,The Restart Project,GBR,English,Hi-Fi separates,Unknown,DVD player,????,Fixed,The Goodlife Centre,2019-01-27,
restart_11538,The Restart Project,GBR,English,Lamp,Unknown,Unknown,????,Fixed,The Goodlife Centre,2019-01-27,Changed bulb
restart_11539,The Restart Project,GBR,English,Portable radio,Roberts,Unknown,????,Fixed,The Goodlife Centre,2019-01-27,Faulty switch
restart_11540,The Restart Project,GBR,English,Hi-Fi separates,Unknown,CD player,????,Fixed,The Goodlife Centre,2019-01-27,"""Not broken"""
restart_11541,The Restart Project,GBR,English,Misc,Apple,Laptop charger,????,Fixed,The Goodlife Centre,2019-01-27,Charging cable broken close to charger.Connection replaced with terminal block.
restart_11542,The Restart Project,GBR,English,Lamp,Unknown,Unknown,????,Fixed,The Goodlife Centre,2019-01-27,Fuse failed.  Fuse replaced.
restart_11543,The Restart Project,GBR,English,Small kitchen item,Krups,Coffee grinder,????,Fixed,The Goodlife Centre,2019-01-27,"""On"" plastic spring was broken: fixed with FORMcard.Interlock to turn on the grinder when grounds receptacle inserted wasn't working: bypassed with owner's permission."
restart_11544,The Restart Project,GBR,English,Hi-Fi integrated,Unknown,Unknown,????,Repairable,The Goodlife Centre,2019-01-27,Power supply failed. Too complex to fix.
restart_11545,The Restart Project,GBR,English,Small kitchen item,Unknown,Sandwich toaster/grill,????,Fixed,The Goodlife Centre,2019-01-27,Unknown.  Fixed
restart_11546,The Restart Project,GBR,English,Printer/scanner,HP,Printer,????,Repairable,The Goodlife Centre,2019-01-27,Apparent paper jam.  Faulty sensor.
restart_11547,The Restart Project,GBR,English,Vacuum,Hitachi,CV-280,????,End of life,The Goodlife Centre,2019-01-27,Thermal fuse blown.  Motor fault.
restart_11548,The Restart Project,GBR,English,Misc,Unknown,Air compressor DC 124,????,Repairable,The Goodlife Centre,2019-01-27,? Gone to get some Sugru.
restart_11549,The Restart Project,GBR,English,Kettle,Unknown,Unknown,????,Fixed,Hackney Fixers,2018-11-18,Not working
restart_11550,The Restart Project,GBR,English,Toaster,Unknown,Unknown,????,End of life,Hackney Fixers,2018-11-18,Lever won't stay down
restart_11551,The Restart Project,GBR,English,Lamp,Unknown,Unknown,????,Fixed,Hackney Fixers,2018-11-18,Switch broken
restart_11552,The Restart Project,GBR,English,Lamp,Unknown,Unknown,????,Fixed,Hackney Fixers,2018-11-18,Not turning on
restart_11553,The Restart Project,GBR,English,Mobile,Unknown,Unknown,????,Fixed,Hackney Fixers,2018-11-18,Problem with charger
restart_11554,The Restart Project,GBR,English,Misc,Unknown,Unknown,????,Fixed,Hackney Fixers,2018-11-18,Fault with electricity
restart_11555,The Restart Project,GBR,English,Toaster,Unknown,Unknown,????,Fixed,Hackney Fixers,2018-11-18,Problem with electricity
restart_11556,The Restart Project,GBR,English,Handheld entertainment device,Sony,Unknown,????,Repairable,Hackney Fixers,2018-11-18,Cassette tape doesn't move
restart_11557,The Restart Project,GBR,English,Small kitchen item,Morphy Richards,Unknown,????,Unknown,Hackney Fixers,2018-11-18,Iron - Shorts the system
restart_11558,The Restart Project,GBR,English,Portable radio,Unknown,Unknown,????,Fixed,Hackney Fixers,2018-11-18,Needed batteries
restart_11559,The Restart Project,GBR,English,Misc,Unknown,Unknown,????,End of life,Hackney Fixers,2018-11-18,Facial cleanser - circuit board blew up
restart_11560,The Restart Project,GBR,English,Flat screen,Toshiba,Unknown,????,Repairable,Hackney Fixers,2018-11-18,Green light flashes but TV won't come on
restart_11561,The Restart Project,GBR,English,Mobile,Unknown,Unknown,????,Fixed,Hackney Fixers,2018-11-18,Can't connect to WiFi
restart_11562,The Restart Project,GBR,English,Misc,Micromark,Unknown,????,Repairable,Hackney Fixers,2018-11-18,Heater not working
restart_11563,The Restart Project,GBR,English,Small kitchen item,Unknown,Unknown,????,End of life,Hackney Fixers,2018-11-18,Iron not switching on
restart_11564,The Restart Project,GBR,English,Musical instrument,Unknown,Unknown,????,Fixed,Hackney Fixers,2018-11-18,"Guitar amp - seems to be working, but needs testing"
restart_11565,The Restart Project,GBR,English,Decorative or safety lights,Unknown,Unknown,????,End of life,Hackney Fixers,2018-11-18,Solar light - rechargable battey won't recharge
restart_11566,The Restart Project,GBR,English,Small kitchen item,Bush,Unknown,????,End of life,Hackney Fixers,2018-11-18,Iron not working
restart_11567,The Restart Project,GBR,English,Paper shredder,Unknown,Unknown,????,Fixed,Hackney Fixers,2018-11-18,Won't automatically shred
restart_11568,The Restart Project,GBR,English,Kettle,Russell Hobbs,Unknown,????,Repairable,Hackney Fixers,2018-11-18,Stops working in between - needed to build a shield against the steam
restart_11569,The Restart Project,GBR,English,Portable radio,Unknown,DAB,????,Fixed,Hackney Fixers,2018-11-18,Keeps cutting out - seems to be working fine. Time will tell
restart_11570,The Restart Project,GBR,English,Misc,Unknown,Unknown,????,Fixed,Hackney Fixers,2018-11-18,Blender not working
restart_11571,The Restart Project,GBR,English,Kettle,Unknown,Unknown,????,End of life,Hackney Fixers,2018-11-18,Not working
restart_11572,The Restart Project,GBR,English,Toaster,Unknown,Unknown,????,Fixed,Hackney Fixers,2018-11-18,Won't stay pressed down - needed glueing
restart_11573,The Restart Project,GBR,English,Handheld entertainment device,Unknown,Unknown,????,Fixed,Hackney Fixers,2018-11-18,Joystick not switching on - cleaned USB
restart_11574,The Restart Project,GBR,English,Lamp,IKEA,Unknown,????,Fixed,Hackney Fixers,2018-11-18,Now working
restart_11575,The Restart Project,GBR,English,Misc,DeLonghi,Unknown,????,Repairable,Hackney Fixers,2018-11-18,Oil Heater- needs spare part. Person will fix herself
restart_11576,The Restart Project,GBR,English,Toaster,Kenwood,Unknown,????,Repairable,Hackney Fixers,2018-11-18,Not switching on - needs different tool to open
restart_11577,The Restart Project,GBR,English,Misc,Unknown,Unknown,????,End of life,Hackney Fixers,2018-11-18,Electric blanket stopped working after buying - not fixable
restart_11578,The Restart Project,GBR,English,Portable radio,Roberts,Unknown,????,Repairable,Hackney Fixers,2018-11-18,Not turning on. Part need replacing. Capacitor is shorted out
restart_11579,The Restart Project,GBR,English,Laptop,Apple,Unknown,????,Repairable,Hackney Fixers,2018-11-18,keyboard and track pad not working. Needs new battery
restart_11580,The Restart Project,GBR,English,Lamp,Unknown,Unknown,????,Fixed,Hackney Fixers,2018-11-18,"Not switching on, changed the fuse"
restart_11581,The Restart Project,GBR,English,Decorative or safety lights,Unknown,Unknown,????,Fixed,Hackney Fixers,2018-11-18,Fairy lights not working - fixed
restart_11582,The Restart Project,GBR,English,Misc,Kenwood,Unknown,????,Fixed,Hackney Fixers,2018-11-18,Blender not working - working fine when it was tested
restart_11583,The Restart Project,IRL,English,Laptop,Acer,Unknown,????,Fixed,Restarters Limerick,2019-02-02,Laptop not turning on
restart_11584,The Restart Project,IRL,English,Mobile,Apple,iPhone 6s,2015,Repairable,Restarters Limerick,2019-02-02,Replacement Battery needed
restart_11585,The Restart Project,IRL,English,Tablet,Prestige,Prestigio,????,Repairable,Restarters Limerick,2019-02-02,Memory needed
restart_11586,The Restart Project,IRL,English,Fan,Unknown,Unknown,????,Fixed,Restarters Limerick,2019-02-02,Noisy Fan
restart_11587,The Restart Project,IRL,English,Tablet,Samsung,Unknown,????,End of life,Restarters Limerick,2019-02-02,Not turning on
restart_11588,The Restart Project,IRL,English,Musical instrument,Unknown,Electric Keyboard,????,Repairable,Restarters Limerick,2019-02-02,Volume Pot broken
restart_11589,The Restart Project,IRL,English,Mobile,Samsung,Unknown,????,Fixed,Restarters Limerick,2019-02-02,Home Button not working
restart_11590,The Restart Project,IRL,English,Kettle,Silvercrest,Unknown,????,End of life,Restarters Limerick,2019-02-02,Not working
restart_11591,The Restart Project,IRL,English,Mobile,Apple,iPhone 6,2014,Fixed,Restarters Limerick,2019-02-02,Front Camera Not Working
restart_11592,The Restart Project,IRL,English,Laptop,Apple,MacBook,????,Repairable,Restarters Limerick,2019-02-02,Broken Screen
restart_11593,The Restart Project,IRL,English,Laptop,Acer,Unknown,????,Repairable,Restarters Limerick,2019-02-02,Broken Screen
restart_11594,The Restart Project,IRL,English,Mobile,Apple,iPhone 6,2014,Fixed,Restarters Limerick,2019-02-02,Broken Screen
restart_11595,The Restart Project,IRL,English,Vacuum,Miele,Unknown,????,Repairable,Restarters Limerick,2019-02-02,Power oscillates when turned on
restart_11596,The Restart Project,IRL,English,Mobile,Apple,iPhone SE,2016,Repairable,Restarters Limerick,2019-02-02,Needs new screen
restart_11597,The Restart Project,IRL,English,Small kitchen item,Unknown,Wall Clock,????,Repairable,Restarters Limerick,2019-02-02,Not Working
restart_11601,The Restart Project,GBR,English,Portable radio,Unknown,Transistor,????,Fixed,Nottingham Fixers,2019-02-02,faulty valve
restart_11602,The Restart Project,GBR,English,Portable radio,Unknown,Digital,????,Fixed,Nottingham Fixers,2019-02-02,
restart_11603,The Restart Project,GBR,English,Vacuum,Dyson,Unknown,????,Fixed,Nottingham Fixers,2019-02-02,
restart_11604,The Restart Project,GBR,English,Lamp,Unknown,Tiffany desk,????,Fixed,Nottingham Fixers,2019-02-02,Not operational - new bulb needed
restart_11605,The Restart Project,GBR,English,Lamp,Unknown,Tiffany desk,????,Fixed,Nottingham Fixers,2019-02-02,Not operational - new bulb needed
restart_11606,The Restart Project,GBR,English,Small kitchen item,Unknown,coffee maker,????,Fixed,Nottingham Fixers,2019-02-02,"Not operational - replaced thermal fuse, tested by ohmmeter. To be tested by use at home"
restart_11607,The Restart Project,GBR,English,Vacuum,Unknown,hand held,????,Repairable,Nottingham Fixers,2019-02-02,Not working - vac works but the charger seems not to be functioning
restart_11608,The Restart Project,GBR,English,Misc,Unknown,Telephone,????,Fixed,Nottingham Fixers,2019-02-02,No. 5 sticking
